ID,State,County,Rainfall Type,1-Yr,2-YR,5-YR,10-YR,25-YR,50-YR,100-YR,200-YR,500-YR,1000-YR
298,HI,Big Island North 4,HI-4,4.96,6.41,8.53,10.3,12.8,15,17.3,19.8,23.5,26.7
299,HI,Big Island South 4,HI-4,3.73,5.12,7.01,8.46,10.4,11.9,13.4,15,17.1,18.7
300,HI,Big Island East 5,HI-5,7.02,8.96,11.64,13.77,16.73,19.06,21.49,,,
301,HI,Big Island North 5,HI-5,5.58,7.2,9.58,11.56,14.47,16.91,19.56,,,
302,HI,Big Island Southeast 6,HI-6,6.75,8.97,11.87,14.05,16.87,18.99,21.07,,,
303,HI,Kahoolawe South 3,HI-3,2.28,3.15,4.4,5.42,6.89,8.09,9.37,,,
304,HI,Kauai Northeast 4,HI-4,5.08,6.95,9.62,11.81,14.96,17.55,20.32,,,
305,HI,Kauai Northwest 4,HI-4,3.6,4.79,6.37,7.57,9.16,10.38,11.58,,,
306,HI,Kauai Southeast 3,HI-3,3.84,5.29,7.36,9.04,11.45,13.42,15.51,,,
307,HI,Kauai Southwest 3,HI-3,2.97,3.94,5.19,6.12,7.32,8.21,9.07,,,
308,HI,Lanai Central 3,HI-3,3.28,4.38,5.94,7.2,8.95,10.38,11.88,,,
309,HI,Maui East 5,HI-5,9.89,12.64,16.35,19.2,23.05,26.04,29.07,,,
310,HI,Maui Northeast 4,HI-4,4.63,5.95,7.72,9.06,10.84,12.2,13.56,,,
311,HI,Maui South 2,HI-2,2.3,3.16,4.4,5.41,6.85,8.04,9.31,,,
312,HI,Maui West 3,HI-3,2.29,3.13,4.31,5.26,6.6,7.7,8.84,,,
313,HI,Molokai East 3,HI-3,3.07,4.14,5.65,6.87,8.58,9.95,11.4,,,
314,HI,Molokai Northeast 3,HI-3,3.81,5.08,6.84,8.24,10.2,11.77,13.41,,,
315,HI,Molokai West 2,HI-2,2.95,3.83,5.09,6.09,7.46,8.56,9.68,,,
316,HI,Niihau North 3,HI-3,2.89,3.84,5.08,6,7.19,8.07,8.93,,,
317,HI,Niihau South 3,HI-3,2.89,3.84,5.08,6,7.18,8.06,8.92,,,
318,HI,Oahu Northeast 3,HI-3,3.52,4.89,6.79,8.27,10.29,11.88,13.52,,,
319,HI,Oahu Southeast 3,HI-3,4.81,6.3,8.3,9.83,11.85,13.41,14.96,,,
320,HI,Oahu Southwest 3,HI-3,3.17,4.36,6,7.29,9.06,10.46,11.89,,,
321,HI,Oahu Central 4,HI-4,4.65,6.18,8.29,9.95,12.25,14.07,15.95,,,
322,HI,Oahu Northeast 4,HI-4,8.28,10.81,14.26,16.95,20.63,23.52,26.51,,,
323,HI,Oahu Northwest 4,HI-4,3.53,4.84,6.68,8.14,10.18,11.81,13.5,,,
324,IA,Adair _Co MSE3,MSE3,2.75,3.17,3.96,4.71,5.91,6.96,8.11,9.39,11.25,12.79
325,IA,Adams _Co MSE3,MSE3,2.75,3.13,3.88,4.61,5.79,6.82,7.97,9.25,11.13,12.69
326,IA,Allamakee _Co MSE4,MSE4,2.6,2.97,3.69,4.38,5.48,6.44,7.5,8.68,10.39,11.81
315,IA,Appanoose _Co MSE4,MSE4,2.76,3.2,4,4.75,5.89,6.88,7.94,9.11,10.79,12.15
310,IA,Audubon _Co MSE3,MSE3,2.76,3.13,3.88,4.64,5.89,7.03,8.3,9.74,11.87,13.65
392,IA,Benton _Co MSE4,MSE4,2.55,2.95,3.68,4.35,5.37,6.24,7.18,8.21,9.67,10.86
395,IA,Black Hawk _Co MSE4,MSE4,2.62,3.04,3.79,4.47,5.51,6.38,7.32,8.34,9.79,10.97
313,IA,Boone _Co MSE3,MSE3,2.73,3.13,3.86,4.52,5.5,6.33,7.21,8.16,9.51,10.6
397,IA,Bremer _Co MSE4,MSE4,2.68,3.12,3.9,4.6,5.66,6.55,7.49,8.51,9.96,11.12
346,IA,Buchanan _Co MSE4,MSE4,2.62,3.05,3.82,4.53,5.62,6.53,7.52,8.6,10.13,11.38
388,IA,Buena Vista _Co MSE3,MSE3,2.6,3,3.77,4.51,5.69,6.73,7.87,9.14,11,12.53
307,IA,Butler _Co MSE3,MSE3,2.72,3.14,3.89,4.57,5.58,6.43,7.33,8.3,9.68,10.79
380,IA,Calhoun _Co MSE3,MSE3,2.62,3,3.72,4.42,5.54,6.51,7.59,8.79,10.53,11.97
314,IA,Carroll _Co MSE3,MSE3,2.67,3.04,3.76,4.48,5.65,6.7,7.86,9.17,11.09,12.69
309,IA,Cass _Co MSE3,MSE3,2.8,3.18,3.94,4.71,5.97,7.1,8.36,9.78,11.88,13.63
390,IA,Cedar _Co MSE4,MSE4,2.61,3.02,3.76,4.45,5.49,6.38,7.33,8.37,9.86,11.07
362,IA,Cerro Gordo _Co MSE3,MSE3,2.66,3.07,3.83,4.55,5.65,6.6,7.63,8.76,10.39,11.72
318,IA,Cherokee _Co MSE4,MSE4,2.56,2.99,3.79,4.54,5.72,6.73,7.84,9.06,10.83,12.28
367,IA,Chickasaw _Co MSE3,MSE3,2.65,3.07,3.84,4.54,5.6,6.5,7.46,8.51,10,11.22
373,IA,Clarke _Co MSE4,MSE4,2.82,3.27,4.11,4.91,6.15,7.23,8.41,9.71,11.59,13.14
386,IA,Clay _Co MSE4,MSE4,2.52,2.93,3.7,4.44,5.61,6.64,7.77,9.03,10.85,12.36
332,IA,Clayton _Co MSE4,MSE4,2.62,3,3.71,4.39,5.46,6.38,7.39,8.51,10.12,11.45
330,IA,Clinton _Co MSE3,MSE3,2.61,3,3.71,4.36,5.33,6.14,7.02,7.97,9.31,10.4
328,IA,Crawford _Co MSE3,MSE3,2.63,2.99,3.71,4.42,5.58,6.61,7.76,9.05,10.94,12.52
304,IA,Dallas _Co MSE3,MSE3,2.68,3.06,3.76,4.43,5.47,6.36,7.33,8.4,9.94,11.21
312,IA,Davis _Co MSE4,MSE4,2.75,3.22,4.04,4.78,5.87,6.78,7.74,8.77,10.22,11.39
354,IA,Decatur _Co MSE4,MSE4,2.86,3.3,4.12,4.91,6.14,7.22,8.4,9.71,11.61,13.17
358,IA,Delaware _Co MSE4,MSE4,2.62,3.03,3.78,4.48,5.56,6.48,7.49,8.59,10.18,11.47
399,IA,Des Moines _Co MSE4,MSE4,2.61,3.04,3.81,4.5,5.52,6.37,7.27,8.24,9.6,10.7
387,IA,Dickinson _Co MSE4,MSE4,2.49,2.89,3.64,4.36,5.48,6.45,7.51,8.69,10.38,11.78
334,IA,Dubuque _Co MSE4,MSE4,2.65,3.01,3.71,4.39,5.49,6.46,7.53,8.72,10.47,11.91
335,IA,Emmet _Co MSE4,MSE4,2.57,2.96,3.7,4.43,5.57,6.58,7.69,8.93,10.73,12.21
400,IA,Fayette _Co MSE4,MSE4,2.66,3.07,3.82,4.52,5.6,6.53,7.54,8.65,10.24,11.54
317,IA,Floyd _Co MSE3,MSE3,2.65,3.07,3.83,4.53,5.59,6.49,7.45,8.5,9.99,11.2
343,IA,Franklin _Co MSE3,MSE3,2.68,3.08,3.81,4.49,5.51,6.38,7.31,8.33,9.78,10.96
383,IA,Fremont _Co MSE4,MSE4,2.79,3.26,4.12,4.91,6.14,7.18,8.3,9.53,11.3,12.73
350,IA,Greene _Co MSE3,MSE3,2.7,3.1,3.85,4.55,5.63,6.57,7.58,8.7,10.3,11.62
341,IA,Grundy _Co MSE3,MSE3,2.67,3.08,3.82,4.48,5.46,6.27,7.14,8.07,9.39,10.44
342,IA,Guthrie _Co MSE3,MSE3,2.77,3.21,4.02,4.8,6.01,7.06,8.2,9.46,11.29,12.78
398,IA,Hamilton _Co MSE3,MSE3,2.71,3.1,3.81,4.47,5.46,6.31,7.22,8.21,9.63,10.79
339,IA,Hancock _Co MSE3,MSE3,2.65,3.05,3.82,4.56,5.74,6.78,7.92,9.19,11.04,12.58
349,IA,Hardin _Co MSE3,MSE3,2.68,3.1,3.84,4.5,5.47,6.27,7.12,8.03,9.3,10.31
355,IA,Harrison _Co MSE3,MSE3,2.59,2.93,3.58,4.23,5.27,6.19,7.22,8.37,10.05,11.45
364,IA,Henry _Co MSE4,MSE4,2.66,3.12,3.93,4.66,5.75,6.66,7.63,8.67,10.14,11.32
324,IA,Howard _Co MSE4,MSE4,2.63,3.06,3.84,4.56,5.67,6.62,7.64,8.76,10.36,11.66
344,IA,Humboldt _Co MSE3,MSE3,2.66,3.05,3.8,4.53,5.69,6.71,7.84,9.1,10.93,12.45
345,IA,Ida _Co MSE3,MSE3,2.63,3.04,3.82,4.57,5.74,6.76,7.87,9.1,10.89,12.36
401,IA,Iowa _Co MSE4,MSE4,2.67,3.1,3.85,4.51,5.48,6.28,7.12,8.02,9.27,10.26
359,IA,Jackson _Co MSE3,MSE3,2.61,2.97,3.65,4.3,5.33,6.22,7.2,8.29,9.87,11.18
368,IA,Jasper _Co MSE3,MSE3,2.66,3.08,3.8,4.44,5.37,6.13,6.93,7.78,8.96,9.9
336,IA,Jefferson _Co MSE4,MSE4,2.7,3.11,3.84,4.51,5.52,6.37,7.28,8.27,9.66,10.79
348,IA,Johnson _Co MSE4,MSE4,2.62,3.04,3.79,4.47,5.49,6.35,7.27,8.27,9.68,10.81
308,IA,Jones _Co MSE4,MSE4,2.62,3.01,3.74,4.42,5.49,6.41,7.42,8.53,10.13,11.45
384,IA,Keokuk _Co MSE4,MSE4,2.68,3.11,3.86,4.51,5.47,6.25,7.07,7.94,9.15,10.11
306,IA,Kossuth _Co MSE4,MSE4,2.66,3.05,3.81,4.57,5.79,6.87,8.07,9.42,11.39,13.03
338,IA,Lee _Co MSE4,MSE4,2.69,3.14,3.93,4.63,5.67,6.53,7.44,8.42,9.79,10.9
360,IA,Linn _Co MSE4,MSE4,2.61,3.04,3.81,4.52,5.59,6.49,7.45,8.5,9.99,11.19
393,IA,Louisa _Co MSE4,MSE4,2.62,3.06,3.84,4.54,5.59,6.46,7.39,8.39,9.81,10.96
316,IA,Lucas _Co MSE4,MSE4,2.78,3.24,4.09,4.89,6.14,7.22,8.39,9.68,11.54,13.07
379,IA,Lyon _Co MSE3,MSE3,2.36,2.77,3.47,4.09,5.01,5.76,6.55,7.4,8.58,9.53
402,IA,Madison _Co MSE3,MSE3,2.72,3.12,3.86,4.57,5.68,6.65,7.7,8.86,10.55,11.93
374,IA,Mahaska _Co MSE4,MSE4,2.64,3.1,3.88,4.55,5.53,6.33,7.15,8.02,9.23,10.18
352,IA,Marion _Co MSE4,MSE4,2.7,3.13,3.9,4.6,5.64,6.51,7.44,8.44,9.85,10.98
361,IA,Marshall _Co MSE3,MSE3,2.66,3.08,3.81,4.44,5.37,6.12,6.91,7.75,8.91,9.83
357,IA,Mills _Co MSE4,MSE4,2.77,3.23,4.08,4.88,6.14,7.22,8.4,9.7,11.57,13.11
372,IA,Mitchell _Co MSE4,MSE4,2.61,3.05,3.85,4.58,5.71,6.66,7.68,8.8,10.39,11.68
370,IA,MonoCona _Co MSE3,MSE3,2.56,2.92,3.62,4.29,5.33,6.23,7.22,8.32,9.9,11.21
305,IA,Monroe _Co MSE4,MSE4,2.73,3.15,3.91,4.61,5.69,6.6,7.58,8.65,10.18,11.43
378,IA,Montgomery _Co MSE3,MSE3,2.85,3.27,4.07,4.85,6.09,7.18,8.38,9.72,11.67,13.28
365,IA,Muscatine _Co MSE4,MSE4,2.62,3.06,3.84,4.55,5.61,6.5,7.44,8.46,9.91,11.07
377,IA,O'Brien _Co MSE4,MSE4,2.51,2.95,3.75,4.49,5.62,6.59,7.63,8.77,10.39,11.71
382,IA,Osceola _Co MSE4,MSE4,2.48,2.9,3.67,4.38,5.46,6.38,7.36,8.43,9.96,11.2
319,IA,Page _Co MSE3,MSE3,2.83,3.25,4.03,4.76,5.89,6.86,7.92,9.08,10.75,12.12
333,IA,Palo Alto _Co MSE4,MSE4,2.6,3,3.78,4.53,5.74,6.79,7.96,9.26,11.16,12.74
353,IA,Plymouth _Co MSE3,MSE3,2.43,2.83,3.57,4.25,5.31,6.21,7.18,8.25,9.78,11.03
376,IA,Pocohontas _Co MSE3,MSE3,2.6,2.97,3.71,4.43,5.6,6.63,7.77,9.05,10.92,12.48
329,IA,Polk _Co MSE3,MSE3,2.65,3.04,3.73,4.36,5.31,6.11,6.97,7.9,9.22,10.29
323,IA,Pottawattamie _Co MSE3,MSE3,2.71,3.09,3.82,4.54,5.71,6.75,7.91,9.21,11.11,12.69
356,IA,Poweshiek _Co MSE4,MSE4,2.68,3.12,3.88,4.54,5.49,6.26,7.06,7.91,9.08,10
363,IA,Ringgold _Co MSE3,MSE3,2.84,3.29,4.09,4.84,5.99,6.96,8.02,9.17,10.82,12.17
381,IA,Sac _Co MSE3,MSE3,2.62,3,3.74,4.46,5.62,6.63,7.76,9.01,10.84,12.36
326,IA,Scott _Co MSE3,MSE3,2.6,3.02,3.75,4.41,5.4,6.23,7.11,8.06,9.4,10.48
403,IA,Shelby _Co MSE3,MSE3,2.71,3.04,3.73,4.44,5.63,6.71,7.93,9.31,11.37,13.1
371,IA,Sioux _Co MSE3,MSE3,2.4,2.81,3.56,4.22,5.22,6.05,6.93,7.88,9.22,10.3
366,IA,Story _Co MSE3,MSE3,2.73,3.15,3.86,4.5,5.42,6.18,6.98,7.83,9.01,9.96
391,IA,Tama _Co MSE3,MSE3,2.61,3.02,3.74,4.38,5.35,6.16,7.02,7.95,9.26,10.31
311,IA,Taylor _Co MSE3,MSE3,2.81,3.24,4.01,4.72,5.82,6.74,7.74,8.83,10.38,11.65
325,IA,Union _Co MSE3,MSE3,2.79,3.22,4.02,4.78,5.96,6.98,8.09,9.31,11.08,12.52
351,IA,Van Buren _Co MSE4,MSE4,2.73,3.18,3.98,4.7,5.78,6.69,7.65,8.69,10.16,11.34
375,IA,Wapello _Co MSE4,MSE4,2.7,3.14,3.89,4.56,5.55,6.36,7.22,8.14,9.42,10.45
347,IA,Warren _Co MSE4,MSE4,2.7,3.11,3.87,4.57,5.67,6.6,7.62,8.74,10.34,11.65
394,IA,Washington _Co MSE4,MSE4,2.65,3.1,3.87,4.56,5.58,6.42,7.31,8.26,9.6,10.67
322,IA,Wayne _Co MSE4,MSE4,2.85,3.29,4.13,4.93,6.2,7.31,8.52,9.87,11.82,13.42
337,IA,Webster _Co MSE3,MSE3,2.7,3.1,3.84,4.52,5.59,6.5,7.49,8.58,10.15,11.43
389,IA,Winnebago _Co MSE4,MSE4,2.64,3.07,3.87,4.64,5.85,6.9,8.06,9.34,11.2,12.73
327,IA,Winneshiek _Co MSE4,MSE4,2.61,3.02,3.77,4.48,5.59,6.54,7.57,8.71,10.35,11.69
385,IA,Woodbury _Co MSE3,MSE3,2.47,2.86,3.59,4.28,5.36,6.3,7.32,8.45,10.08,11.43
369,IA,Worth _Co MSE3,MSE3,2.62,3.05,3.85,4.6,5.76,6.76,7.84,9.03,10.74,12.14
320,IA,Wright _Co MSE3,MSE3,2.66,3.06,3.81,4.52,5.62,6.57,7.61,8.75,10.4,11.76
2319,ID,Ada,II,0,0,0,0,0,0,0,,,
2320,ID,Adams,II,0,0,0,0,0,0,0,,,
2321,ID,Bannock,II,0,0,0,0,0,0,0,,,
2322,ID,Bear Lake,II,0,0,0,0,0,0,0,,,
2323,ID,Benewah,II,0,0,0,0,0,0,0,,,
2324,ID,Bingham,II,0,0,0,0,0,0,0,,,
2325,ID,Blaine,II,0,0,0,0,0,0,0,,,
2326,ID,Boise,II,0,0,0,0,0,0,0,,,
2327,ID,Bonner,II,0,0,0,0,0,0,0,,,
2328,ID,Bonneville,II,0,0,0,0,0,0,0,,,
2329,ID,Boundary,II,0,0,0,0,0,0,0,,,
2330,ID,Butte,II,0,0,0,0,0,0,0,,,
2331,ID,Camas,II,0,0,0,0,0,0,0,,,
2332,ID,Canyon,II,0,0,0,0,0,0,0,,,
2333,ID,Caribou,II,0,0,0,0,0,0,0,,,
2334,ID,Cassia,II,0,0,0,0,0,0,0,,,
2335,ID,Clark,II,0,0,0,0,0,0,0,,,
2336,ID,Clearwater,II,0,0,0,0,0,0,0,,,
2337,ID,Custer,II,0,0,0,0,0,0,0,,,
2338,ID,Elmore,II,0,0,0,0,0,0,0,,,
2339,ID,Franklin,II,0,0,0,0,0,0,0,,,
2340,ID,Fremont,II,0,0,0,0,0,0,0,,,
2341,ID,Gem,II,0,0,0,0,0,0,0,,,
2342,ID,Gooding,II,0,0,0,0,0,0,0,,,
2343,ID,Idaho,II,0,0,0,0,0,0,0,,,
2344,ID,Jefferson,II,0,0,0,0,0,0,0,,,
2345,ID,Jerome,II,0,0,0,0,0,0,0,,,
2346,ID,Kootenai,II,0,0,0,0,0,0,0,,,
2347,ID,Latah,II,0,0,0,0,0,0,0,,,
2348,ID,Lemhi,II,0,0,0,0,0,0,0,,,
2349,ID,Lewis,II,0,0,0,0,0,0,0,,,
2350,ID,Lincoln,II,0,0,0,0,0,0,0,,,
2351,ID,Madison,II,0,0,0,0,0,0,0,,,
2352,ID,Minidoka,II,0,0,0,0,0,0,0,,,
2353,ID,Nez Perce,II,0,0,0,0,0,0,0,,,
2354,ID,Oneida,II,0,0,0,0,0,0,0,,,
2355,ID,Owyhee,II,0,0,0,0,0,0,0,,,
2356,ID,Payette,II,0,0,0,0,0,0,0,,,
2357,ID,Power,II,0,0,0,0,0,0,0,,,
2358,ID,Shoshone,II,0,0,0,0,0,0,0,,,
2359,ID,Teton,II,0,0,0,0,0,0,0,,,
2360,ID,Twin Falls,II,0,0,0,0,0,0,0,,,
2361,ID,Valley,II,0,0,0,0,0,0,0,,,
2362,ID,Washington,II,0,0,0,0,0,0,0,,,
157,IL,Adams,NOAA_A,2.57,3.11,3.89,4.5,5.33,5.97,6.64,,,
158,IL,Alexander,NOAA_C,3.12,3.75,4.62,5.28,6.16,6.84,7.53,,,
159,IL,Bond,NOAA_B,2.62,3.15,3.9,4.5,5.34,6.03,6.77,,,
160,IL,Boone,NOAA_A,2.39,2.88,3.58,4.15,4.99,5.7,6.49,,,
161,IL,Brown,NOAA_A,2.51,3.03,3.79,4.39,5.19,5.83,6.48,,,
162,IL,Bureau,NOAA_A,2.46,2.96,3.7,4.31,5.17,5.9,6.67,,,
163,IL,Calhoun,NOAA_B,2.53,3.04,3.79,4.4,5.28,6.02,6.85,,,
164,IL,Carroll,NOAA_A,2.45,2.96,3.71,4.32,5.16,5.85,6.57,,,
165,IL,Cass,NOAA_A,2.47,2.98,3.74,4.33,5.13,5.76,6.41,,,
166,IL,Champaign,NOAA_A,2.54,3.04,3.71,4.29,5.16,5.94,6.81,,,
167,IL,Christian,NOAA_A,2.52,3.05,3.81,4.4,5.21,5.85,6.52,,,
168,IL,Clark,NOAA_A,2.58,3.09,3.79,4.35,5.14,5.78,6.44,,,
169,IL,Clay,NOAA_B,2.68,3.21,3.96,4.56,5.4,6.08,6.79,,,
170,IL,Clinton,NOAA_B,2.66,3.2,3.97,4.6,5.5,6.26,7.07,,,
171,IL,Coles,NOAA_A,2.56,3.07,3.76,4.33,5.12,5.77,6.47,,,
172,IL,Cook,NOAA_B,2.39,2.91,3.71,4.38,5.35,6.18,7.09,,,
173,IL,Crawford,NOAA_B,2.63,3.14,3.84,4.4,5.18,5.79,6.43,,,
174,IL,Cumberland,NOAA_A,2.58,3.09,3.79,4.35,5.12,5.75,6.4,,,
177,IL,Dekalb,NOAA_B,2.44,2.94,3.69,4.36,5.42,6.4,7.57,,,
176,IL,Dewitt,NOAA_A,2.54,3.04,3.73,4.3,5.15,5.89,6.71,,,
179,IL,Douglas,NOAA_A,2.58,3.08,3.77,4.35,5.2,5.93,6.74,,,
181,IL,Dupage,NOAA_C,2.44,2.95,3.76,4.46,5.52,6.47,7.56,,,
182,IL,Edgar,NOAA_A,2.54,3.05,3.77,4.37,5.24,5.97,6.76,,,
183,IL,Edwards,NOAA_B,2.69,3.23,4.01,4.64,5.51,6.22,6.97,,,
184,IL,Effingham,NOAA_B,2.62,3.15,3.86,4.44,5.24,5.88,6.55,,,
185,IL,Fayette,NOAA_B,2.62,3.15,3.89,4.48,5.29,5.94,6.62,,,
186,IL,Ford,NOAA_A,2.47,2.95,3.64,4.21,5.06,5.79,6.59,,,
187,IL,Franklin,NOAA_B,2.83,3.41,4.23,4.89,5.82,6.58,7.37,,,
188,IL,Fulton,NOAA_A,2.48,2.99,3.77,4.39,5.26,5.97,6.71,,,
189,IL,Gallatin,NOAA_B,2.8,3.37,4.2,4.86,5.79,6.54,7.34,,,
190,IL,Greene,NOAA_A,2.47,2.97,3.72,4.3,5.11,5.77,6.46,,,
191,IL,Grundy,NOAA_B,2.42,2.91,3.63,4.26,5.25,6.16,7.23,,,
192,IL,Hamilton,NOAA_B,2.76,3.32,4.13,4.78,5.68,6.42,7.19,,,
194,IL,Hancock,NOAA_B,2.54,3.08,3.89,4.54,5.46,6.22,7.02,,,
193,IL,Hardin,NOAA_C,2.91,3.5,4.35,5.04,6.01,6.81,7.65,,,
195,IL,Henderson,NOAA_A,2.48,3,3.82,4.48,5.43,6.22,7.07,,,
196,IL,Henry,NOAA_A,2.46,2.98,3.76,4.39,5.29,6.03,6.81,,,
197,IL,Iroquois,NOAA_A,2.48,2.98,3.72,4.33,5.2,5.93,6.72,,,
198,IL,Jackson,NOAA_B,2.94,3.54,4.39,5.06,5.99,6.74,7.52,,,
199,IL,Jasper,NOAA_B,2.63,3.14,3.85,4.41,5.19,5.82,6.47,,,
200,IL,Jefferson,NOAA_B,2.74,3.29,4.08,4.72,5.61,6.34,7.1,,,
201,IL,Jersey,NOAA_B,2.52,3.03,3.78,4.39,5.28,6.05,6.9,,,
202,IL,Jo Daviess,NOAA_A,2.43,2.94,3.69,4.28,5.08,5.73,6.4,,,
205,IL,Johnson,NOAA_A,3.02,3.64,4.5,5.17,6.09,6.82,7.57,,,
204,IL,Kane,NOAA_C,2.47,2.98,3.76,4.43,5.46,6.4,7.49,,,
206,IL,Kankakee,NOAA_B,2.48,3.01,3.84,4.53,5.55,6.43,7.41,,,
207,IL,Kendall,NOAA_C,2.44,2.94,3.71,4.4,5.52,6.57,7.84,,,
208,IL,Knox,NOAA_A,2.47,2.99,3.77,4.39,5.27,5.99,6.75,,,
210,IL,Lake,NOAA_A,2.28,2.75,3.41,3.94,4.67,5.26,5.87,,,
209,IL,Lasalle,NOAA_B,2.45,2.94,3.66,4.28,5.23,6.07,7.03,,,
213,IL,Lawrence,NOAA_B,2.68,3.21,3.94,4.54,5.36,6.02,6.71,,,
214,IL,Lee,NOAA_B,2.45,2.95,3.69,4.31,5.26,6.09,7.03,,,
215,IL,Livingston,NOAA_A,2.43,2.92,3.62,4.2,5.06,5.8,6.62,,,
216,IL,Logan,NOAA_A,2.48,2.99,3.73,4.32,5.12,5.77,6.46,,,
223,IL,Macon,NOAA_A,2.54,3.06,3.8,4.39,5.21,5.89,6.61,,,
224,IL,Macoupin,NOAA_A,2.51,3.03,3.79,4.39,5.21,5.88,6.59,,,
225,IL,Madison,NOAA_B,2.59,3.11,3.85,4.49,5.46,6.32,7.31,,,
226,IL,Marion,NOAA_B,2.69,3.24,4,4.61,5.46,6.15,6.86,,,
227,IL,Marshall,NOAA_A,2.47,2.97,3.71,4.31,5.15,5.85,6.58,,,
228,IL,Mason,NOAA_A,2.45,2.96,3.73,4.33,5.17,5.85,6.56,,,
229,IL,Massac,NOAA_C,3.05,3.67,4.52,5.18,6.06,6.76,7.48,,,
217,IL,Mcdonough,NOAA_A,2.46,2.98,3.77,4.4,5.29,6.03,6.82,,,
219,IL,Mchenry,NOAA_A,2.42,2.91,3.61,4.17,4.96,5.6,6.29,,,
221,IL,Mclean,NOAA_A,2.49,2.98,3.66,4.22,5.06,5.78,6.58,,,
230,IL,Menard,NOAA_A,2.42,2.92,3.66,4.24,5.03,5.66,6.3,,,
231,IL,Mercer,NOAA_B,2.44,2.95,3.75,4.41,5.38,6.19,7.07,,,
232,IL,Monroe,NOAA_B,2.72,3.27,4.05,4.7,5.67,6.51,7.47,,,
233,IL,Montgomery,NOAA_B,2.56,3.09,3.86,4.46,5.28,5.94,6.62,,,
234,IL,Morgan,NOAA_A,2.47,2.99,3.74,4.33,5.12,5.74,6.37,,,
235,IL,Moultrie,NOAA_A,2.57,3.08,3.79,4.37,5.18,5.86,6.57,,,
236,IL,Ogle,NOAA_B,2.42,2.92,3.65,4.27,5.2,6.03,6.97,,,
237,IL,Peoria,NOAA_A,2.48,2.99,3.75,4.34,5.16,5.82,6.5,,,
238,IL,Perry,NOAA_B,2.83,3.4,4.22,4.89,5.83,6.6,7.41,,,
239,IL,Piatt,NOAA_A,2.56,3.06,3.74,4.32,5.17,5.92,6.76,,,
240,IL,Pike,NOAA_A,2.52,3.05,3.81,4.41,5.22,5.86,6.51,,,
241,IL,Pope,NOAA_C,3,3.61,4.46,5.14,6.09,6.85,7.64,,,
243,IL,Pulaski,NOAA_C,3.12,3.76,4.61,5.26,6.1,6.75,7.4,,,
242,IL,Putnam,NOAA_A,2.44,2.93,3.66,4.26,5.12,5.85,6.63,,,
244,IL,Randolph,NOAA_B,2.81,3.37,4.19,4.86,5.82,6.62,7.48,,,
245,IL,Richland,NOAA_B,2.68,3.22,3.95,4.55,5.37,6.03,6.72,,,
246,IL,Rock Island,NOAA_A,2.43,2.94,3.74,4.4,5.36,6.17,7.04,,,
252,IL,Saline,NOAA_B,2.88,3.47,4.31,4.98,5.93,6.69,7.49,,,
253,IL,Sangamon,NOAA_A,2.44,2.95,3.7,4.28,5.05,5.67,6.3,,,
254,IL,Schuyler,NOAA_A,2.51,3.04,3.81,4.42,5.26,5.93,6.63,,,
255,IL,Scott,NOAA_A,2.47,2.98,3.73,4.31,5.1,5.73,6.36,,,
256,IL,Shelby,NOAA_A,2.56,3.08,3.81,4.39,5.19,5.83,6.5,,,
247,IL,St. Clair,NOAA_B,2.66,3.19,3.95,4.61,5.62,6.53,7.59,,,
257,IL,Stark,NOAA_A,2.48,2.99,3.76,4.36,5.19,5.87,6.57,,,
258,IL,Stephenson,NOAA_A,2.38,2.87,3.58,4.17,5,5.69,6.44,,,
259,IL,Tazewell,NOAA_A,2.49,3,3.75,4.35,5.17,5.83,6.53,,,
260,IL,Union,NOAA_C,3.08,3.71,4.57,5.24,6.13,6.82,7.53,,,
261,IL,Vermilion,NOAA_A,2.5,3,3.71,4.31,5.2,5.97,6.81,,,
262,IL,Wabash,NOAA_B,2.69,3.23,4.01,4.64,5.52,6.24,7,,,
263,IL,Warren,NOAA_A,2.47,2.99,3.79,4.43,5.34,6.1,6.9,,,
264,IL,Washington,NOAA_B,2.7,3.25,4.03,4.67,5.59,6.35,7.17,,,
265,IL,Wayne,NOAA_B,2.7,3.25,4.02,4.65,5.52,6.23,6.97,,,
266,IL,White,NOAA_B,2.72,3.27,4.06,4.71,5.6,6.33,7.09,,,
267,IL,Whiteside,NOAA_A,2.44,2.95,3.71,4.33,5.19,5.9,6.66,,,
268,IL,Will,NOAA_C,2.45,2.97,3.8,4.51,5.59,6.57,7.7,,,
269,IL,Williamson,NOAA_C,2.94,3.54,4.4,5.08,6.02,6.79,7.59,,,
270,IL,Winnebago,NOAA_A,2.38,2.86,3.55,4.13,4.99,5.73,6.56,,,
271,IL,Woodford,NOAA_A,2.48,2.98,3.71,4.29,5.12,5.8,6.52,,,
1500,IN,Adams _Co NOAA-A,NOAA_A,2.15,2.59,3.21,3.7,4.39,4.95,5.53,6.13,6.97,7.63
1501,IN,Allen _Co _Co NOAA-A,NOAA_A,2.15,2.58,3.22,3.73,4.45,5.04,5.66,6.3,7.21,7.93
1502,IN,Bartholomew _Co NOAA-A,NOAA_A,2.43,2.92,3.63,4.2,5.01,5.68,6.38,7.13,8.19,9.05
1503,IN,Benton _Co NOAA-A,NOAA_A,2.42,2.91,3.63,4.2,5.02,5.7,6.41,7.17,8.23,9.11
